2152,2000000,21744201,Consejo Nacional para la Cultura y las Artes (CONACULTA)
2153,,23369283,Paramount Pictures
2154,12000000,2280148,Touchstone Pictures
2155,7500000,13272113,Warner Bros.
2156,17000000,4836637,Metro-Goldwyn-Mayer (MGM)
2157,,5603158,Paradis Films
2158,,2001124,Imperial Entertainment
2159,10000000,21142815,Dino de Laurentiis Communications
2160,,43838238,Twentieth Century Fox
2161,10000000,40227006,Columbia Pictures
2162,20000000,10555619,Jack Rollins & Charles H. Joffe Productions
2163,14000000,13249535,Universal Pictures
2164,,754935,Penta Pictures
2165,10000000,14356479,Twentieth Century Fox
2166,29000000,5519569,American Zoetrope
2167,42000000,19507345,Columbia Pictures
2168,4000000,1373196,Enchantment Films Inc.
2169,12000000,32574382,Walt Disney Pictures
2170,,1605437,Film Par Film
2171,,277845,Cinemabrain
2172,40000000,20883046,DENTSU Music And Entertainment
2173,,2287928,Sovereign Pictures
2174,,,Wong Jing's Workshop Ltd.
2175,14000000,3052738,Hawn / Sylbert Movie Company
2176,10000000,1100218,British Screen Productions
2177,50000000,46666502,Hollywood Pictures
2178,22000000,9011574,Morgan Creek Entertainment
2179,,5418216,Animatógrafo
2180,250000,,American Playhouse
2181,9000000,923418,Cineplex Odeon Films
2182,5000000,1055987,Carolco Pictures
2183,5000000,1526697,A&M Films
2184,,4479470,Miramax
2185,,7306242,British Broadcasting Corporation (BBC)
2186,,,Sigma Film Productions
2187,,256249,Alliance Communications Corporation
2188,18000000,12282994,Hollywood Pictures
2189,3000000,390152,Cinetel Films
2190,3330000,4814619,Atchafalaya
2191,,20194,Alcor Films
2192,,1342613,Cineville
2193,10000000,384048,Avenue Pictures
2194,,19930973,Universal Pictures
2195,,,Why Not Productions
2196,40000000,8251071,Christopher Columbus Productions
2197,130000,,Demi-Monde Productions
2198,,22697691,Gruskoff/Levy Company
2199,,1253106,SVT Drama
2200,15000000,3067917,Universal Pictures
2201,18000000,6375979,Orion Pictures
2202,15500000,6742168,Alcor Films
2203,,4790801,Channel Four Films
2204,,4906900,Green Umbrella Ltd.
2205,27000000,14683921,Allied Filmmakers
2206,,21202099,Hollywood Pictures
2207,,28791,Central Motion Pictures
2208,18000000,1014726,Orion Pictures
2209,43000000,13351357,Castle Rock Entertainment
2210,10000000,8359717,Golden Way Films Ltd.
2211,,2517600,Carolco Pictures
2212,22769,692585,Desperate Pictures
2213,3000000,143010,American Playhouse
2214,800000,114516,Zeta Entertainment
2215,15000000,6132924,Penta Pictures
2216,,611703,Alliance Films Corporation
2217,20000000,6202756,Penta Films
2218,18000000,11124511,Paramount Pictures
2219,,1557771,Ixtlan
2220,,24672,Thelma Film AG
2221,,52431,Compagnie Eric Rohmer (CER)
2222,30000000,4096030,Penta Entertainment
2223,38000,,Island World
2224,,918239,Paramount Pictures
2225,,1659542,Interscope Communications
2226,,,F2
2227,,3206714,The Samuel Goldwyn Company
2228,,422503,Davis Entertainment
2229,,,Cannon Pictures
2230,,2806881,Australian Film Finance Corporation (AFFC)
2231,24000000,608866,Majestic Films International
2232,2700000,1723319,No Frills Film Production
2233,,2791515,Castle Rock Entertainment
2234,,2922094,Twentieth Century Fox
2235,,1102469,Meir Teper
2236,,4030793,Hollywood Pictures
2237,,3104545,Bellboy Films Limited
2238,,1514114,Mirage Entertainment
2239,,9481984,Memfis Film
2240,,22765,British Film Institute (BFI)
2241,,,Golden Harvest Company
2242,,1434174,Vision International
2243,13000000,3721911,In The Bag Productions
2244,25000000,56505065,Hollywood Pictures
2245,,34348443,Twentieth Century Fox
2246,63000000,1033928303,Universal Pictures
2247,6900000,7993039,Gramercy Pictures (I)
2248,22000000,322161245,Universal Pictures
2249,13000000,13088850,Morgan Creek Entertainment
2250,,1769305,Thin Man Films
2251,20000000,35739755,Brooksfilms
2252,22000000,17287898,Price Entertainment
2253,11000000,10032765,Paramount Pictures
2254,28000000,44947705,Walt Disney Pictures
2255,30000000,63848322,Universal Pictures
2256,25000000,441286195,Twentieth Century Fox
2257,44000000,368875760,Warner Bros.
2258,57000000,58055768,Warner Bros.
2259,,117270765,Warner Bros.
2260,25000000,40903593,Alcor Films
2261,45000000,195268056,Warner Bros.
2262,42000000,270248367,Davis Entertainment
2263,85000000,137298489,Columbia Pictures
2264,38000000,57319029,Touchstone Pictures
2265,14600000,71074049,Columbia Pictures
2266,26000000,206678440,TriStar Pictures
2267,48000000,20915465,Allied Filmmakers
2268,21000000,227927165,TriStar Pictures
2269,70000000,255000211,Carolco Pictures
2270,7000000,40185556,CiBy 2000
2271,18000000,91491247,Touchstone Pictures
2272,10000000,56500758,Twentieth Century Fox
2273,35000000,4496583,Hollywood Pictures
2274,13000000,65796862,Hell's Kitchen Films
2275,32000000,36733909,Film Andes S.A.
2276,47000000,48919043,Paramount Pictures
2277,38000000,266614059,Paramount Pictures
2278,40000000,176997168,Columbia Pictures
2279,34000000,32255440,Columbia Pictures
2280,3500000,27912072,New Line Cinema
2281,25000000,10769960,TriStar Television
2282,30000000,53898845,Walt Disney Pictures
2283,,41833324,Touchwood Pacific Partners 1
2284,18000000,31181347,Warner Bros.
2285,20000000,153698625,Warner Bros. Family Entertainment
2286,22000000,10696210,Orion Pictures
2287,15000000,23237911,Columbia Pictures
2288,18000000,74189677,Universal Pictures
2289,15000000,19885552,Paramount Pictures
2290,14000000,154856263,Walt Disney Pictures
2291,28000000,63270710,Warner Bros.
2292,9000000,2395231,PolyGram Filmed Entertainment
2293,,23261580,Metro-Goldwyn-Mayer (MGM)
2294,40000000,116300000,Paramount Pictures
2295,,22881563,TriStar Pictures
2296,33000000,21274717,Paramount Pictures
2297,20000000,11585483,TriStar Pictures
2298,25000000,133752825,Twentieth Century Fox
2299,11000000,22549338,Renaissance Films
2300,6000000,13609396,Morgan Creek Entertainment
2301,13000000,27979399,New Line Cinema
2302,,4104962,Knickerbocker Films
2303,,1341154,MK2 Productions
2304,,70172621,John Davis
2305,30000000,135130999,Warner Bros.
2306,900000,8556940,Trimark Pictures
2307,20000000,46405336,Castle Rock Entertainment
2308,15000000,39100956,Touchstone Pictures
2309,,6110979,Fine Line Features
2310,,36448400,Hollywood Pictures
2311,30000000,24107867,Columbia Pictures
2312,2000000,54207,Bandai Visual Company
2313,12000000,7266383,Mirage Enterprises
2314,3000000,15935068,New Line Cinema
2315,13000000,9532895,Universal Pictures
2316,17000000,60613008,Twentieth Century Fox
2317,25000000,57405220,Twentieth Century Fox
2318,15000000,118243066,Northern Lights Entertainment
2319,1500000,418961,Davis-Films
2320,2000000,621392,CNCAIMC
2321,35000000,18635620,Columbia Pictures
2322,40000000,48198019,Paramount Pictures
2323,,30038362,Warner Bros.
2324,,1796389,Mainline Pictures
2325,11500000,3275585,Polygram Filmed Entertainment
2326,35000000,107198790,Twentieth Century Fox
2327,30000000,11146270,Universal Pictures
2328,21000000,42273609,Golden Harvest Company
2329,13000000,428868,Dorset Productions
2330,,152972,B.A. Produktion
2331,2600000,2850263,Icon Entertainment International
2332,14000000,1029721,Paramount Pictures
2333,,14543394,Twentieth Century Fox
2334,40000000,6265311,Constantin Film
2335,,12324660,Metro-Goldwyn-Mayer (MGM)
2336,35000000,4858139,CiBy 2000
2337,14000000,63513743,Raffaella De Laurentiis Productions
2338,14000000,27515786,Columbia Pictures
2339,11000000,32901136,Hollywood Pictures
2340,,322975,British Broadcasting Corporation (BBC)
2341,7500000,18898806,Metro-Goldwyn-Mayer (MGM)
2342,6000000,5635204,Warner Bros. Animation
2343,11000000,29296,Chiodo Brothers Productions
2344,,5632086,Hollywood Pictures
2345,25000000,16589540,Universal Pictures
2346,,15185672,Castle Rock Entertainment
2347,800000,1001437,Full Crew/Say Yea
2348,12000000,6405918,Metro-Goldwyn-Mayer (MGM)
2349,,24760338,Icon Entertainment International
2350,4000000,6122607,Tomson Films
2351,,18994653,Baltimore Pictures
2352,21000000,12526677,Largo Entertainment
2353,22000000,25842377,Price Entertainment
2354,19000000,112547,Canal+
2355,15000000,22189039,Columbia Pictures
2356,8000000,1214231,Wildwood Enterprises
2357,19000000,11081586,Universal Pictures
2358,,9317021,Universal Pictures
2359,8000000,2502551,Propaganda Films
2360,15000000,23032565,Touchstone Pictures
2361,12000000,5086909,Twentieth Century Fox
2362,,6995302,Spring Creek Productions
2363,13500000,11330911,TriStar Pictures
2364,,4916135,New Line Cinema
2365,7000000,12741891,Artimm
2366,,659810,Alpilles Productions
2367,6500000,24103594,Steve White Productions
2368,22000000,104942695,Canal+
2369,,256264,PolyGram Filmed Entertainment
2370,,1498795,Geffen Pictures
2371,15000000,10611160,Orion Pictures
2372,6000000,3283371,August Entertainment
2373,15000000,27804899,Capella Films
2374,,3267313,Channel Four Films
2375,22000000,10340263,TriStar Pictures
2376,20000000,8016708,Metro-Goldwyn-Mayer (MGM)
2377,,7839327,Metro-Goldwyn-Mayer (MGM)
2378,6000000,17953778,Imagine Entertainment
2379,13000000,2570550,Parkway Productions
2380,33000000,5864949,Alcor Films
2381,9000000,14904910,Outlaw Productions (I)
2382,13000000,6582052,Hanna-Barbera Productions
2383,10000000,18289763,PolyGram Filmed Entertainment
2384,,9709451,Mirage Enterprises
2385,,140081992,Canal+
2386,8000000,1708873,New Line Cinema
2387,,12440858,Touchstone Pictures
2388,7000000,6608687,Picture Securities
2389,25000000,669276,Richard Williams Productions
2390,12000000,3335984,Touchstone Pictures
2391,3000000,3902679,Trimark Pictures
2392,,1700992,Les Productions Lazennec
2393,,2019581,El Deseo
2394,,1614784,Laughing Kookaburra Productions
2395,11000000,14694904,Film Workshop
2396,10000000,4348572,New Line Cinema
2397,,6484246,Bregman/Baer Productions
2398,,413479,Sheen Productions
2399,,3418141,Hollywood Pictures
2400,10500000,810455,Road Movies Filmproduktion
2401,10000000,1261210,Cecchi Gori Europa N.V.
2402,10000000,18369,Trimark Pictures
2403,12000000,1677807,A&M Films
2404,,12890752,Walt Disney Pictures
2405,12000000,22866222,Hollywood Pictures
2406,1000000,6933459,Ang Lee Productions
2407,,20208496,Touchstone Pictures
2408,14000000,8041049,Hollywood Pictures
2409,,102780,Kino Korsakoff
2410,11000000,16696219,New Line Cinema
2411,,595505,Caledonia Pictures
2412,10000000,18225518,Beacon Communications
2413,6000000,12974636,New Line Cinema
2414,25000000,8345845,Rastar Productions
2415,850000,1753979,New Horizons Picture
2416,13000000,3125424,Night Life Inc.
2417,14000000,40689691,Imagine Films Entertainment
2418,11900000,596,DENTSU Music And Entertainment
2419,,225278,Sacher Film
2420,,5145823,Twentieth Century Fox
2421,11000000,1039824,Permut Presentations
2422,,1038959,Some Film
2423,25000000,2438031,Filmauro
2424,,3741869,Golden Harvest Company
2425,,101071,Blurco
2426,2500000,764724,Fine Line Features
2427,,322871,A&M Films
2428,,735162,Channel Four Films
2429,,61274,Belbo Films
2430,,9745803,Castle Rock Entertainment
2431,,3246063,Prominent Features
2432,,17952857,Hollywood Pictures
2433,8000000,737548,Miramax
2434,19000000,2119994,Krasnow Productions
2435,5000000,2970,Trimark Pictures
2436,,,Channel 4 Television Corporation
2437,999999,233824,Incorporated Television Company (ITC)
2438,1800000,,Incorporated Television Company (ITC)
2439,9000000,10058318,StudioCanal
2440,,1497222,Island World
2441,18000000,1640220,Castle Rock Entertainment
2442,,296081,American Playhouse
2443,8000000,1884814,Miramax
2444,25000000,28817291,Castle Rock Entertainment
2445,8000000,213928762,Miramax
2446,55000000,678226133,Paramount Pictures
2447,,19552639,Gaumont
2448,115000000,378882411,Twentieth Century Fox
2449,45000000,1083720877,Walt Disney Pictures
2450,23000000,351583407,New Line Cinema
2451,30000000,350448145,The Mark Gordon Company
2452,55000000,196567262,Canal+
2453,23000000,67308282,Universal Pictures
2454,17000000,247275374,New Line Cinema
2455,30000000,160638883,TriStar Pictures
2456,34000000,50283563,Warner Bros.
2457,23000000,50693129,Crowvision Inc.
2458,60000000,223664608,Geffen Pictures
2459,4400000,245700832,PolyGram Filmed Entertainment
2460,46000000,341631208,Universal Pictures
2461,15000000,107217396,Morgan Creek Entertainment
2462,18000000,50083616,Columbia Pictures
2463,35000000,99431786,Capcom Entertainment
2464,,1432358,Jet Tone Production
2465,62000000,215887717,Mace Neufeld Productions
2466,,45610410,Avnet/Kerner Productions
2467,5000000,3049135,WingNut Films
2468,27000,3151130,View Askew Productions
2469,,10475705,Hollywood Pictures
2470,75000000,183031272,Donner/Shuler-Donner Productions
2471,63000000,25052000,Warner Bros.
2472,2500000,5842603,Incorporated Television Company (ITC)
2473,,11265402,PolyGram Filmed Entertainment
2474,20000000,19306362,Warner Bros.
2475,18000000,5887457,Touchstone Pictures
2476,35000000,118071125,Paramount Pictures
2477,55000000,214015089,Warner Bros.
2478,24000000,50236831,Caravan Pictures
2479,8000000,8924549,New Line Cinema
2480,40000000,38087756,Warner Bros.
2481,50000000,119208989,Paramount Pictures
2482,11500000,33351557,Jersey Films
2483,30000000,51132598,Paramount Pictures
2484,,7770731,British Screen Finance Ltd.
2485,,3581969,MK2 Productions
2486,60000000,108431355,Universal Pictures
2487,8000000,19721741,New Line Cinema
2488,48000000,16827402,Twentieth Century Fox
2489,45000000,94216343,Universal Pictures
2490,,5751882,Twentieth Century Fox
2491,600000,185898,Ultra Muchos Productions
2492,12000000,15876353,Columbia Pictures
2493,28000000,30156002,Metro-Goldwyn-Mayer (MGM)
2494,40000000,19726050,Cinergi Pictures Entertainment
2495,40000000,7182747,Castle Rock Entertainment
2496,9000000,15482277,CiBy 2000
2497,45000000,117615211,Warner Bros.
2498,,30577969,Walt Disney Pictures
2499,20000000,37939757,TriStar Pictures
2500,,20059210,TriStar Pictures
2501,,1608570,Communicado Productions
2502,70000000,131002597,Columbia Pictures
2503,45000000,112006296,TriStar Pictures
2504,25000000,6841570,Savoy Pictures
2505,27000000,43229904,Vegahom Europe
2506,40000000,2816518,PolyGram Filmed Entertainment
2507,27000000,101646581,Largo Entertainment
2508,22000000,190539357,Walt Disney Pictures
2509,45000000,170362582,Warner Bros.
2510,27000000,13670688,Twentieth Century Fox
2511,2500000,2079569,Channel Four Films
2512,13000000,7820688,Savoy Pictures
2513,25000000,15240435,Twentieth Century Fox
2514,25000000,48063435,Universal Pictures
2515,,50021959,Touchstone Pictures
2516,16000000,3359465,Orion Pictures
2517,31000000,24822619,Baltimore Pictures
2518,7400000,7727256,New Line Cinema
2519,,25479558,Touchstone Pictures
2520,24500000,106683817,Egg Pictures
2521,,1237219,MK2 Productions
2522,,17359799,Imagine Films Entertainment
2523,,1596687,Morgan Creek Entertainment
2524,,30057974,Universal Pictures
2525,25000000,30626182,Warner Bros.
2526,,39003,MK2 Productions
2527,25000000,68792531,New Line Cinema
2528,,4221036,Alliance Entertainment
2529,19000000,7408745,Orion Pictures
2530,28000000,11373501,Don Bluth
2531,7850000,2341309,Greenleaf Productions
2532,12000000,3103716,Fine Line Features
2533,8000000,4330020,Twentieth Century Fox
2534,3000000,21898920,Cecchi Gori Group Tiger Cinematografica
2535,7000000,19623396,Jersey Films
2536,65897768,15238689,The Samuel Goldwyn Company
2537,,1181182,Aleph Producciones S.A.
2538,20000000,39491975,Capella International
2539,,4412297,Carolco Pictures
2540,3000000,6159269,Jones Entertainment Group
2541,3500000,16192320,New Line Cinema
2542,,13137484,Imagine Entertainment
2543,,20016254,Spring Creek Productions
2544,6200000,126247,Warner Bros.
2545,,12267790,Castle Rock Entertainment
2546,50000000,38590458,Seagal/Nasso Productions
2547,18000000,11300653,Etalon Film
2548,20000000,13383747,Miramax
2549,,1318578,Renn Productions
2550,14000000,13642861,Universal Pictures
2551,200000,1359736,Buckeye Films
